obj,n,att.M,att.SD,ex.M,ex.SD,cert.M,cert.SD,know.M,know.SD,imp.M,imp.SD,cogaff.M,cogaff.SD,moral.M,moral.SD,self.M,self.SD,conabs.M,conabs.SD,stab.M,stab.SD,resp.time.M,resp.time.SD,cor.ideo,cor.age,cor.big5.EX,cor.big5.AG,cor.big5.CO,cor.big5.ES,cor.big5.OP,gender.diff
ART MUSEUMS,36,6,1.0690449676496976,2.0555555555555554,0.9545214042184236,5.972222222222222,0.9098229375970787,4.972222222222222,1.3624790663893542,5.583333333333333,1.1801936887041646,4.555555555555555,1.3616050286218297,2.5277777777777777,1.319872528717638,2.361111111111111,1.290687032503626,3.888888888888889,1.848208055353351,2.2222222222222223,1.0450184170929677,43.061416666666666,44.77289697597676,-0.04438292867732653,0.19453237598000428,-0.01677050983124842,0.10378044830800127,-0.08366600265340755,0,0.28940888391545516,0.2245694481280646
ARTISTIC PURSUITS,36,5.638888888888889,1.268357267779926,1.8055555555555556,1.0090857090723107,5.805555555555555,0.9803627446568495,4.75,1.0522085616183026,5.222222222222222,1.1737877907772674,4.5,1.3201731488169053,2.5833333333333335,1.155731061153193,2.5555555555555554,1.0266295602447135,4.75,1.5,2.4166666666666665,1.155731061153193,33.66330555555555,19.502130387391666,-0.3641023681609837,0.16239837681423125,-0.23362477703056184,0.36278247815620746,0.010443847768551404,0.21106938711286188,0.22998644466176604,0.043181575456703036
ARTISTS,33,5.909090909090909,0.9799118698777317,1.9696969696969697,0.8472325715546059,5.909090909090909,1.3077565800741637,4.96969696969697,1.3106498503807302,5.515151515151516,1.3491018336566583,4.545454545454546,1.8215877190467162,2.4545454545454546,1.348399724926484,2.4242424242424243,1.4148830126176297,4.151515151515151,1.8560915272625318,2.4545454545454546,1.2769815261709223,59.169666666666664,131.37144743999423,-0.4408081214623468,-0.39336661060251915,-0.33332437136151083,0.192632262483459,-0.2940062128114417,-0.1099241052845473,0.12425552822892605,-0.4793557997178706
ASIA,32,5.21875,1.2110878873837942,1.34375,1.0658746219314068,5.46875,1.135479861613156,4.9375,1.4127872245796547,5.625,1.5606036879899208,3.75,1.831621879558502,2.4375,1.3897667476606375,2.46875,1.413857112824302,3.625,1.963374317260318,3.1875,1.2296734420949118,33.22709375,26.924602065959714,-0.18608805581979213,0.3856424363180545,0.2715704420470569,0.2206299329872917,0.06496620526726214,0.1624546257347168,0.39931232825899043,-0.10978191937329891
ASIAN AMERICANS,69,5.681159420289855,1.2065111786516625,1.7971014492753623,1.0229672834876509,5.72463768115942,1.2588984210179957,4.884057971014493,1.510124964482955,5.405797101449275,1.3860528020214362,3.608695652173913,1.467464713518521,2.9565217391304346,1.2883503201049697,2.4927536231884058,1.4206790878867537,3.4927536231884058,1.7117516690925385,2.6231884057971016,1.1894320107088474,31.420478260869565,16.61018239674679,-0.43291256455236005,-0.04531881763152239,-0.11092484072632962,0.04005310429119367,-0.013941157952836595,-0.12385329774353229,0.18071315434718152,0.11503506643303284
ASPARAGUS,35,5.571428571428571,1.3347331587407338,1.8571428571428572,0.8792663098842575,5.6571428571428575,1.34913604474378,4.457142857142857,1.7208557574111567,4.0285714285714285,1.7902631138485545,3.8857142857142857,1.9215714857350263,1.8857142857142857,1.2781288844941074,1.8857142857142857,1.23124586762946,2.3714285714285714,1.6285271997532416,1.8857142857142857,1.1573658878329391,33.615857142857145,32.845998694570056,0.26492047234508825,0.20319574949833574,0.3474776289680793,0.026449050768158327,0.06429477102016636,0.13631995361574442,0.5342869633204671,-0.2005360315963853
ASTEROIDS,35,3.6857142857142855,1.2071217242444348,0.8285714285714286,0.9230930832457442,4.9714285714285715,1.2715371495513121,4.457142857142857,1.1464230084422218,4.714285714285714,1.4052721857228894,2.914285714285714,1.5023790657297036,1.6571428571428573,1.0555973258234952,1.7428571428571429,1.1204740893362726,3.2,1.9970566577134579,2.1714285714285713,0.9230930832457442,50.09994285714286,62.29522494302851,0.3582997588832381,-0.155983384743427,-0.4231116397689037,-0.2951172001424552,-0.2072246696301128,-0.13489939009326202,0.2045616209425611,0.22027436889315744
ASTROLOGY,33,4.121212121212121,1.6347319305771466,1.2727272727272727,1.0084867151060815,4.9393939393939394,1.4777388541999297,4.2727272727272725,1.6445502286477767,3.5454545454545454,2.016973430212163,3.878787878787879,1.8329889483705255,2.6666666666666665,1.3149778198382918,2.303030303030303,1.334279966987075,5.181818181818182,1.8448330794164254,2.393939393939394,1.2732682832820903,46.443090909090905,71.66706933555834,0.11298776579575258,-0.10944102307374262,0.06372892006650735,-0.1536078768483923,-0.46407079052509304,-0.5148715593346794,-0.10173309086242004,0.3338763476669622
ASTRONAUTS,33,6.090909090909091,1.2590580894967764,2.272727272727273,0.8758113121817134,6.2727272727272725,0.8393720596645177,4.545454545454546,1.5225576567676569,5.666666666666667,1.5745369689742652,3.3333333333333335,1.5343293866268306,1.9393939393939394,1.2484839290964547,2.0606060606060606,1.3448836831533504,3.606060606060606,1.9192999039264607,2.4242424242424243,1.3235913037618294,30.87639393939394,17.57738547989183,-0.23734672123829734,0.24990925101504713,0.2668563010905134,0.13111122301831463,-0.06958464043997455,-0.012797972142800816,0.01857383139234685,-0.35822467647148803
ATHEISTS,35,4.314285714285714,1.6046151924889613,1.1714285714285715,1.1242177485783114,5.9714285714285715,1.1242177485783114,5.4,1.1682062670406033,4.857142857142857,1.4580982203432207,3.5428571428571427,1.6331646857424704,3.5428571428571427,1.1717974414110481,2.8857142857142857,1.4301671759834595,4.771428571428571,1.7671132039657935,2.4,1.0900620597551531,49.7978,56.725728881221805,-0.5086660929799577,-0.07133937267726276,-0.2654215269759715,-0.27841023821126565,-0.26756810660970415,-0.246267278303238,0.07144676427571543,-0.07266134078225142
ATTENDING A CARNIVAL,35,5.457142857142857,1.1717974414110481,1.6285714285714286,0.9102589898327995,5.628571428571429,1.1902969052673689,5.428571428571429,1.1952286093343936,3.257142857142857,1.6150552192864918,5.228571428571429,1.6818357317441643,1.8857142857142857,1.1573658878329391,1.8857142857142857,1.182505529683093,3.4571428571428573,1.9302980133046987,2.085714285714286,1.0946777277953053,34.87722857142857,23.201518847449865,-0.0850065044403288,0.16186937885436342,-0.023140780367875927,-5.714643998708288e-4,0.044582443215648096,-0.09743515874855825,0.24633308591816827,0.005727595434297903
ATTENDING A CONCERT,32,5.6875,1.1482806221027917,1.8125,0.9310937030562325,5.90625,1.1460837947184006,5.5625,1.2684127749837335,4.25,1.9176598642195934,5.09375,1.3762823931906023,2.03125,1.1773226871497122,2.3125,1.3304740847993173,3.0625,1.7401798201483698,1.875,1.0701220913160239,30.66690625,22.700311443592327,-0.03813353050582987,0.10331954281725414,0.12235848257468397,0.14798881599601993,0.16819003165009377,0.04775911998832377,0.27365228243918677,0.43923347438017196
AUDIO BOOKS,34,5.529411764705882,1.3311033044546636,1.7647058823529411,0.9865404361127634,5.852941176470588,1.1046006529490844,5,1.2552918289216957,4.911764705882353,1.2878840306069235,3.588235294117647,1.7076946547518652,2.235294117647059,1.3040455357687049,2.3823529411764706,1.2312768903657143,2.823529411764706,1.6782131232318267,2.588235294117647,1.1577838563870706,62.36391176470588,164.53971746486081,-0.27104223149741624,-0.22839789393568305,0.20185615289951897,0.5261776032456273,0.11423409190206982,-0.010800087049052425,0.183771681429109,0.3890837046779366
AUSTRALIA,35,5.828571428571428,1.0427823157223146,1.8857142857142857,0.9321521136730905,5.6571428571428575,0.9684085532720269,4.9714285714285715,1.01418510567422,5.4,1.2649110640673518,4.142857142857143,1.6114089038671051,2.2,1.1832159566199232,1.8,1.1580917366893848,3.142857142857143,1.5930521416609125,2.3714285714285714,1.0869740590474166,44.95905714285714,67.36813157785181,-0.09046983381186205,0.5271744291428793,0.12455291811053325,0.3818148604453236,0.36588959988347025,0.26375052710026403,0.3053722026735497,-0.3085658870297485
AVOIDING SECOND-HAND SMOKE,34,6.117647058823529,1.2251086750150568,2.2941176470588234,0.835914007637145,6.352941176470588,0.9172539036208376,5.676470588235294,1.2485285456935955,6.088235294117647,1.2878840306069235,2.8823529411764706,1.736675784580606,2.735294117647059,1.6201164105090453,2.3529411764705883,1.5350916060154782,3.176470588235294,2.0957473279823353,1.8235294117647058,0.9683033657896907,58.241735294117646,90.4823815360922,-0.0666664254998705,0.08897044390203629,-0.44408618717031134,0.35435792433724767,0.2262435719209303,0.18794003938571596,0.17684254663816104,-0.06348039372820764
BACKGROUND CHECKS,31,5.419354838709677,1.5225897575816256,1.8064516129032258,1.0138821377494092,5.645161290322581,1.3050769350699647,5,1,5.903225806451613,0.8308565343337929,2.838709677419355,1.3190090773897498,2.806451612903226,1.2495160353435426,2.096774193548387,1.1648988141945325,3.096774193548387,1.8503123828095878,2.193548387096774,0.9458454714772274,75.78541935483871,132.87090880444177,-0.3012348554370092,0.3263780941767771,-0.13273654114520964,0.23175851113378837,-5.562561240225188e-4,-0.3044733693019117,0.05817232872297646,0.21436755893311021
BACON,33,5,1.7677669529663689,1.8484848484848484,0.7953463129830662,6.151515151515151,0.6671399834935375,5.696969696969697,0.7699370300894939,3.9393939393939394,1.5600359358720302,4.090909090909091,1.8090680674665818,1.9393939393939394,1.3214431963622655,1.7878787878787878,1.111237366564176,1.9696969696969697,1.42488702369803,2.3333333333333335,0.924211375534118,41.731515151515154,28.121883208545544,0.27961764069606065,-0.1477008979963499,0.13692878919976847,-0.007331161459056962,-0.03781691654006246,0.20197764690308462,-0.046145128311601835,-0.0685069441229497
BAKED LAY'S,33,4.606060606060606,1.4777388541999297,1.393939393939394,0.7474704818333104,5.212121212121212,1.2931931351690995,4.909090909090909,1.1281521496355325,2.6666666666666665,1.5343293866268306,3.393939393939394,1.8360860876364489,1.9090909090909092,1.208398639823495,1.606060606060606,1.0289373747765804,2.5454545454545454,1.697257145568054,2.090909090909091,1.0112997936948631,37.140454545454546,32.966185634953,0.26113962917023376,-0.03946148352342777,0.28543637259662524,-0.05191178434597868,0.04062526235241853,0.05159161132995188,0.20849869614774183,0.24019511162034055
BAKING,35,5.8,1.1580917366893848,1.8571428571428572,1.0611552290631505,6.0285714285714285,1.01418510567422,5.314285714285714,1.2549063375273817,5.0285714285714285,1.3391330445196137,4.428571428571429,1.5007001167242355,2.4285714285714284,1.3565898917704575,2.942857142857143,1.2589177691890094,3.5714285714285716,1.6677867384776799,2.5428571428571427,1.2912114043627025,31.727885714285712,35.99065148697843,-0.18458059082618952,0.2275214382325832,-0.006085613003504717,0.2643482801872065,0.19543325559175756,-0.025290707444453504,-0.06991083574137912,0.4233960258278841
BANK TELLERS,35,5.285714285714286,1.1264579721521837,1.457142857142857,0.8859311201102668,5.914285714285715,0.9813384788563188,5.057142857142857,1.1617141782438454,5.114285714285714,1.676330526362103,3.742857142857143,1.8683565779906706,2.3142857142857145,1.4505866677562802,2.0285714285714285,1.200140047850159,3.3714285714285714,2.1704663945216702,2.5428571428571427,1.2448212048052416,28.415542857142857,19.932228887706785,0.10083453970749705,0.04066970255530002,-0.10763876747814571,0.35090941454817515,0.16459480946805746,0.3255372877945979,-0.002718946176919749,0.10749218374197822
BANNING JUNK FOOD FROM SCHOOLS,33,5.636363636363637,1.55760597188004,2.0606060606060606,0.8992842271563097,5.787878787878788,1.4738888984073681,5.424242424242424,1.1464702086813854,5.545454545454546,1.4809395052404464,2.878787878787879,1.4738888984073681,2.9696969696969697,1.3106498503807302,2.4545454545454546,1.3250214406498553,4.0606060606060606,2.1351140768614965,3.272727272727273,1.0686652677735224,39.901575757575756,24.46569436991098,-0.06005033169222145,0.019405244157375857,0.05405681654436125,0.06360258139003756,0.13099118231385626,-0.05678037057145716,0.2585285811942304,0.41506623504560547
BANNING PORNOGRAPHY,30,4.466666666666667,2.1129050655654065,1.9333333333333333,0.9071871393197362,5.7,1.1788363637137231,4.2,1.4479474176011817,4.633333333333334,1.7710961603468633,3.4,1.8864306744895696,2.933333333333333,1.3373502709187435,2.6333333333333333,1.5421286974634218,3.7,1.6220463873633888,2.566666666666667,1.1651056880677462,37.027,19.96658866102622,0.49459930476215536,0.23501046315354304,0.24747661976475202,-0.021280973070840287,-0.09919927875074207,-0.12008621584773761,0.05007279797809496,0.4809539749067967
BANNING TRANS FATS,69,5.27536231884058,1.6168602286986606,1.7971014492753623,0.9938000471293706,5.463768115942029,1.430546071640513,4.608695652173913,1.4472833710128195,5.27536231884058,1.4130074098616594,3.1594202898550723,1.6326015724260927,2.449275362318841,1.254828695644736,2.3043478260869565,1.3095166129495237,3.8115942028985508,1.8492873215411818,2.710144927536232,1.2259623983697618,38.68521739130435,37.771148379133464,0.1147643712715216,-0.01081684147343707,0.14564000270694702,0.015846077067381246,-0.09411041798095528,0.03742312500648061,0.08124524801046723,-0.16275015253061295
BARBERS,70,5.785714285714286,0.9151361210676889,1.8142857142857143,0.8562279451150021,5.814285714285714,1.1831284632965795,5,1.285369173834303,5.428571428571429,1.123806014662732,3.357142857142857,1.6333100940586993,1.9142857142857144,1.1514685914883935,1.9,1.2643380578934105,2.642857142857143,1.685709021994098,2.0142857142857142,1.148317700104231,34.90081428571428,32.89895847930419,-0.0297512380225872,-0.04397232976580197,0.05456562374010715,0.17566955351770758,0.22086861753405931,0.1780901012122773,0.17700692096439313,0.20561888203988674
BARBERSHOPS,35,5.714285714285714,0.9570613285232152,1.8285714285714285,0.7065123239304083,5.742857142857143,1.093909802251623,5.314285714285714,1.0784364654832632,5.085714285714285,1.2688908674954853,3.3142857142857145,1.6228411645562086,1.542857142857143,0.9804817886198224,1.7142857142857142,1.072968081632292,2.7714285714285714,1.5546082216073205,2.142857142857143,1.0330667407076382,33.5826,32.49252554611146,0.07153423022945728,0.008612703984432734,0.26227290291350297,0.25843663082893004,-0.005034532254654953,0.16080597411256164,0.22364787107391712,0.4998688475423826
BARBIE,70,4.542857142857143,1.3042374004326707,1.0571428571428572,0.9307269137570474,5.042857142857143,1.35599275665752,4.385714285714286,1.7386722999057722,3.442857142857143,1.611873644540022,4.071428571428571,1.4970640694897963,2.0285714285714285,1.1668293290922258,1.8142857142857143,1.1071946157673749,3.1,1.6343238640959825,2.357142857142857,1.0906149612896479,35.197042857142854,30.83458169494901,0.0894658525639575,-0.19970281475073143,0.2752766763845529,0.12685743343719125,0.050367039160823635,0.09975966369573849,0.24064379841599623,0.5242471056645566
BARCELONA,31,5.32258064516129,1.045214388668454,1.3870967741935485,0.9548968305472835,4.580645161290323,1.4554310598212727,3.6774193548387095,1.796053020267749,4.354838709677419,1.2792807118787284,4.548387096774194,1.4569079055181526,1.903225806451613,1.3504280484270514,1.8709677419354838,1.3842431261371915,3.870967741935484,1.7652560812125997,2.3225806451612905,1.2486551905735372,38.353258064516126,47.74526389215146,-0.2063217796438287,-0.059282179636596315,-0.011920763293935639,0.11520407147599512,0.06715161341249619,0.05263332994777742,-0.07328164151553698,0.20020499309869053
BASEBALL,70,5.557142857142857,1.0852865017543842,1.6428571428571428,0.9484650343186363,5.728571428571429,1.1153920292354558,5.071428571428571,1.4478512671975203,4.4714285714285715,1.5296246444128152,4.4714285714285715,1.3802061237725975,1.8571428571428572,1.1201153445485728,2.085714285714286,1.1130693578771875,2.7,1.6360964501528932,2.085714285714286,0.9742013770167678,39.775571428571425,43.4398230724676,0.07526058561570607,0.21335555744180915,0.14210951430185367,0.16384473804212127,0.14106031752886372,0.08335799533856911,0.16304084871856428,0.154492835329954
BASKIN-ROBBINS,35,5.428571428571429,1.1703622939755296,1.6,0.9139442639718567,5.6,1.0346923384727065,5.057142857142857,1.0831016774511426,3.5142857142857142,1.59726657268024,3.9714285714285715,1.8066171554091053,1.8285714285714285,1.200140047850159,1.8285714285714285,1.1753776435861016,2.7142857142857144,1.707620094328543,2.2285714285714286,0.9727376251564231,39.488685714285715,31.79467078335375,0.014100299654695024,-0.04949493086107383,0.039073213648186646,0.25705737162981146,0.00655270289343566,0.06540757352510176,0.3174593447428079,0.11252841701339705
BATHROOM SCALE,36,4.555555555555555,1.1818736805705576,0.8333333333333334,1,5.611111111111111,1.128280050792299,5.416666666666667,1.3389761547007262,3.8333333333333335,1.8283482006601322,3.138888888888889,1.6587909155729368,1.3611111111111112,0.7231983635323528,1.7222222222222223,1.1366897079077878,2.361111111111111,1.759103306927835,1.6666666666666667,1.01418510567422,40.868944444444445,33.99804359408637,0.37098779631233564,0.3913780870104469,0.2186051854338591,-0.04551442725677475,0.2516678209412323,0.34517201707124856,-0.08489981589936592,0.15299415788619045
BBC AMERICA,36,4.583333333333333,1.5189281935440058,1.1388888888888888,1.1502242707471761,5.333333333333333,1.3309502512973848,4.083333333333333,1.7133926245067956,4.305555555555555,1.4505062061115954,3.638888888888889,1.514742369000235,1.9722222222222223,1.1828805304029435,1.5277777777777777,0.9705995528865095,3.5555555555555554,1.8117780445020528,2.1944444444444446,1.237957867837061,37.00613888888889,30.75952766045741,-0.4658337008261951,0.34658728747999795,0.1847584097548429,-0.015299061086388802,-0.0515709807690899,-0.25057406592110265,-0.03387775229843098,0.6455778198776982
BBQ BRISKET,34,5.764705882352941,1.0167930431959211,1.8235294117647058,0.90354816528369,5.470588235294118,1.5022265115416549,5.029411764705882,1.290649216894164,3.4705882352941178,1.8624730076164384,4.970588235294118,1.5664144371616047,2,1.3706888336846839,2.1176470588235294,1.2251086750150568,2.7941176470588234,1.855040827202527,1.8529411764705883,0.988796419932486,34.66238235294118,40.236376893503255,0.046499876912253435,0.15338369000089275,0.3428120691410981,0.4785241809862293,0.18907651302561002,0.35027514051450864,0.49938829285546843,-0.34724309708608747
